year,State Code,state_name,Dist Name,Crop,area_1000_ha,production_1000_tons,yield_kg_per_ha
2012,9,PUNJAB,Ferozpur,COTTON,190.7,100.12,525.01
2012,9,PUNJAB,Ferozpur,GROUNDNUT,0,0,0
2012,9,PUNJAB,Ferozpur,OILSEEDS,9.25,11.4,1231.68
2012,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,8.48,11.1,1308.73
2012,9,PUNJAB,Ferozpur,RICE,560.04,2321.66,4145.53
2012,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2012,9,PUNJAB,Ferozpur,SESAMUM,0.77,0.3,387.6
2012,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2012,9,PUNJAB,Ferozpur,SUGARCANE,2,14.9,7450
2012,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2012,9,PUNJAB,Ferozpur,WHEAT,764.48,3673.8,4805.62
2013,9,PUNJAB,Ferozpur,COTTON,170.04,97.5,573.39
2013,9,PUNJAB,Ferozpur,GROUNDNUT,0,0,0
2013,9,PUNJAB,Ferozpur,OILSEEDS,8.45,11.12,1315.83
2013,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,7.48,10.65,1423.8
2013,9,PUNJAB,Ferozpur,RICE,567.3,2328.1,4103.83
2013,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2013,9,PUNJAB,Ferozpur,SESAMUM,0.57,0.3,522.65
2013,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2013,9,PUNJAB,Ferozpur,SUGARCANE,2,17,8500
2013,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2013,9,PUNJAB,Ferozpur,WHEAT,770.74,3949.94,5124.87
2014,9,PUNJAB,Ferozpur,COTTON,155.98,79.95,512.58
2014,9,PUNJAB,Ferozpur,GROUNDNUT,0,0,0
2014,9,PUNJAB,Ferozpur,OILSEEDS,8.48,10.4,1226.65
2014,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,6.48,8.6,1327.47
2014,9,PUNJAB,Ferozpur,RICE,595.32,2325,3905.46
2014,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2014,9,PUNJAB,Ferozpur,SESAMUM,0.47,0.1,210.97
2014,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2014,9,PUNJAB,Ferozpur,SUGARCANE,2,15,7500
2014,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2014,9,PUNJAB,Ferozpur,WHEAT,763.26,3461.66,4535.36
2015,9,PUNJAB,Ferozpur,COTTON,125.22,30.07,240.12
2015,9,PUNJAB,Ferozpur,GROUNDNUT,0,0,0
2015,9,PUNJAB,Ferozpur,OILSEEDS,10.99,11.07,1006.73
2015,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,6.48,9.03,1393.21
2015,9,PUNJAB,Ferozpur,RICE,624.74,2489.98,3985.63
2015,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2015,9,PUNJAB,Ferozpur,SESAMUM,0.57,0.21,360.63
2015,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2015,9,PUNJAB,Ferozpur,SUGARCANE,2,17.8,8900
2015,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2015,9,PUNJAB,Ferozpur,WHEAT,767.74,3520.76,4585.88
2016,9,PUNJAB,Ferozpur,COTTON,105.16,79.71,757.97
2016,9,PUNJAB,Ferozpur,GROUNDNUT,0.2,0.4,2000
2016,9,PUNJAB,Ferozpur,OILSEEDS,0,0,0
2016,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,7.28,10.78,1479.41
2016,9,PUNJAB,Ferozpur,RICE,642.84,2649.42,4121.43
2016,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2016,9,PUNJAB,Ferozpur,SESAMUM,0.77,0.4,516.8
2016,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2016,9,PUNJAB,Ferozpur,SUGARCANE,2,18,9000
2016,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2016,9,PUNJAB,Ferozpur,WHEAT,763.96,3920.8,5132.21
2017,9,PUNJAB,Ferozpur,COTTON,112.12,86.45,771.05
2017,9,PUNJAB,Ferozpur,GROUNDNUT,0,0,0
2017,9,PUNJAB,Ferozpur,OILSEEDS,0,0,0
2017,9,PUNJAB,Ferozpur,RAPESEED AND MUSTARD,6.98,11.53,1650.63
2017,9,PUNJAB,Ferozpur,RICE,641.06,2726.58,4253.24
2017,9,PUNJAB,Ferozpur,SAFFLOWER,0,0,0
2017,9,PUNJAB,Ferozpur,SESAMUM,0.47,0.27,578.06
2017,9,PUNJAB,Ferozpur,SOYABEAN,0,0,0
2017,9,PUNJAB,Ferozpur,SUGARCANE,2,14.7,7350
2017,9,PUNJAB,Ferozpur,SUNFLOWER,0,0,0
2017,9,PUNJAB,Ferozpur,WHEAT,768.48,3933.9,5119.07
2010,9,PUNJAB,Bhatinda,COTTON,263.08,180.27,685.25
2010,9,PUNJAB,Bhatinda,GROUNDNUT,0.2,0.3,1500
2010,9,PUNJAB,Bhatinda,OILSEEDS,0,0,0
2010,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.52,6.78,1500
2010,9,PUNJAB,Bhatinda,RICE,284.84,1165.36,4091.28
2010,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2010,9,PUNJAB,Bhatinda,SESAMUM,0.15,0.13,828.95
2010,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2010,9,PUNJAB,Bhatinda,SUGARCANE,0.26,1.56,6000
2010,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2010,9,PUNJAB,Bhatinda,WHEAT,549.36,2621.82,4772.5
2011,9,PUNJAB,Bhatinda,COTTON,278.68,167.35,600.51
2011,9,PUNJAB,Bhatinda,GROUNDNUT,0.1,0.1,1000
2011,9,PUNJAB,Bhatinda,OILSEEDS,0,0,0
2011,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.26,6.26,1469.48
2011,9,PUNJAB,Bhatinda,RICE,275.88,1108.16,4016.82
2011,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2011,9,PUNJAB,Bhatinda,SESAMUM,0.03,0.03,1000
2011,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2011,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2011,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2011,9,PUNJAB,Bhatinda,WHEAT,551.74,2780.38,5039.29
2012,9,PUNJAB,Bhatinda,COTTON,268.3,178.16,664.03
2012,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2012,9,PUNJAB,Bhatinda,OILSEEDS,4.55,6.2,1364.28
2012,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.52,6.2,1372.12
2012,9,PUNJAB,Bhatinda,RICE,287.96,1223.34,4248.3
2012,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2012,9,PUNJAB,Bhatinda,SESAMUM,0.03,0,0
2012,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2012,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2012,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2012,9,PUNJAB,Bhatinda,WHEAT,555.52,2604.2,4687.86
2013,9,PUNJAB,Bhatinda,COTTON,252.96,154.86,612.2
2013,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2013,9,PUNJAB,Bhatinda,OILSEEDS,4.55,6.08,1336.56
2013,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.52,6.05,1338.5
2013,9,PUNJAB,Bhatinda,RICE,294.7,1280.9,4346.45
2013,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2013,9,PUNJAB,Bhatinda,SESAMUM,0.03,0,0
2013,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2013,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2013,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2013,9,PUNJAB,Bhatinda,WHEAT,554.26,2784.06,5023.02
2014,9,PUNJAB,Bhatinda,COTTON,243.02,146.85,604.26
2014,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2014,9,PUNJAB,Bhatinda,OILSEEDS,4.52,5.5,1216.37
2014,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.52,5.4,1194.25
2014,9,PUNJAB,Bhatinda,RICE,309.68,1280,4133.3
2014,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2014,9,PUNJAB,Bhatinda,SESAMUM,0.03,0,0
2014,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2014,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2014,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2014,9,PUNJAB,Bhatinda,WHEAT,549.74,2547.34,4633.72
2015,9,PUNJAB,Bhatinda,COTTON,197.78,37.25,188.35
2015,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2015,9,PUNJAB,Bhatinda,OILSEEDS,6.01,7.93,1320.68
2015,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,5.52,7.77,1407.97
2015,9,PUNJAB,Bhatinda,RICE,347.26,1497.02,4310.95
2015,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2015,9,PUNJAB,Bhatinda,SESAMUM,0.13,0.04,341.27
2015,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2015,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2015,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2015,9,PUNJAB,Bhatinda,WHEAT,553.26,2577.24,4658.28
2016,9,PUNJAB,Bhatinda,COTTON,168.84,139.89,828.55
2016,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2016,9,PUNJAB,Bhatinda,OILSEEDS,0,0,0
2016,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,4.42,6.42,1454.71
2016,9,PUNJAB,Bhatinda,RICE,376.16,1646.58,4377.34
2016,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2016,9,PUNJAB,Bhatinda,SESAMUM,0.03,0,0
2016,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2016,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2016,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2016,9,PUNJAB,Bhatinda,WHEAT,554.04,2892.2,5220.2
2017,9,PUNJAB,Bhatinda,COTTON,168.88,137.29,812.94
2017,9,PUNJAB,Bhatinda,GROUNDNUT,0,0,0
2017,9,PUNJAB,Bhatinda,OILSEEDS,0,0,0
2017,9,PUNJAB,Bhatinda,RAPESEED AND MUSTARD,3.92,7.07,1805.92
2017,9,PUNJAB,Bhatinda,RICE,388.94,1783.42,4585.33
2017,9,PUNJAB,Bhatinda,SAFFLOWER,0,0,0
2017,9,PUNJAB,Bhatinda,SESAMUM,0.03,0.03,1000
2017,9,PUNJAB,Bhatinda,SOYABEAN,0,0,0
2017,9,PUNJAB,Bhatinda,SUGARCANE,0,0,0
2017,9,PUNJAB,Bhatinda,SUNFLOWER,0,0,0
2017,9,PUNJAB,Bhatinda,WHEAT,556.52,2920.1,5247.07
2010,9,PUNJAB,Sangrur,COTTON,21,12.95,616.67
2010,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2010,9,PUNJAB,Sangrur,OILSEEDS,0,0,0
2010,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2,2,1000
2010,9,PUNJAB,Sangrur,RICE,383.56,1677.92,4374.6
2010,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2010,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2010,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2010,9,PUNJAB,Sangrur,SUGARCANE,2.16,16.2,7500
2010,9,PUNJAB,Sangrur,SUNFLOWER,0.07,0.12,1666.67
2010,9,PUNJAB,Sangrur,WHEAT,408.8,2077.36,5081.6
2011,9,PUNJAB,Sangrur,COTTON,22,13.01,591.36
2011,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2011,9,PUNJAB,Sangrur,OILSEEDS,0,0,0
2011,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,1,1,1000
2011,9,PUNJAB,Sangrur,RICE,385.88,1676.12,4343.63
2011,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2011,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2011,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2011,9,PUNJAB,Sangrur,SUGARCANE,2.16,14.96,6925.93
2011,9,PUNJAB,Sangrur,SUNFLOWER,0.09,0.14,1636.36
2011,9,PUNJAB,Sangrur,WHEAT,408.8,2227.92,5449.9
2012,9,PUNJAB,Sangrur,COTTON,20,13.68,684
2012,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2012,9,PUNJAB,Sangrur,OILSEEDS,2.26,3.4,1506.19
2012,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2.08,3.03,1455.77
2012,9,PUNJAB,Sangrur,RICE,388.88,1819.72,4679.39
2012,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2012,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2012,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2012,9,PUNJAB,Sangrur,SUGARCANE,2.24,18.16,8108.93
2012,9,PUNJAB,Sangrur,SUNFLOWER,0.18,0.38,2088.89
2012,9,PUNJAB,Sangrur,WHEAT,405.8,2075.2,5113.85
2013,9,PUNJAB,Sangrur,COTTON,21,15.66,745.71
2013,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2013,9,PUNJAB,Sangrur,OILSEEDS,2.17,2.45,1129.15
2013,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2.08,2.3,1103.85
2013,9,PUNJAB,Sangrur,RICE,386.88,1818.08,4699.34
2013,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2013,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2013,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2013,9,PUNJAB,Sangrur,SUGARCANE,4.24,37.34,8807.55
2013,9,PUNJAB,Sangrur,SUNFLOWER,0,0,0
2013,9,PUNJAB,Sangrur,WHEAT,405.72,2197.16,5415.46
2014,9,PUNJAB,Sangrur,COTTON,21,14.76,702.86
2014,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2014,9,PUNJAB,Sangrur,OILSEEDS,3.15,4.36,1384.52
2014,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,3.08,4.23,1372.73
2014,9,PUNJAB,Sangrur,RICE,385.88,1817.92,4711.1
2014,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2014,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2014,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2014,9,PUNJAB,Sangrur,SUGARCANE,4.24,37.31,8800
2014,9,PUNJAB,Sangrur,SUNFLOWER,0,0,0
2014,9,PUNJAB,Sangrur,WHEAT,404.72,1920.2,4744.51
2015,9,PUNJAB,Sangrur,COTTON,15,3.24,216
2015,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2015,9,PUNJAB,Sangrur,OILSEEDS,1.15,2.86,2486.11
2015,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2.08,2.43,1167.31
2015,9,PUNJAB,Sangrur,RICE,390.88,1875.72,4798.71
2015,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2015,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2015,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2015,9,PUNJAB,Sangrur,SUGARCANE,4.24,36.9,8701.89
2015,9,PUNJAB,Sangrur,SUNFLOWER,0,0,0
2015,9,PUNJAB,Sangrur,WHEAT,407.72,1969.52,4830.57
2016,9,PUNJAB,Sangrur,COTTON,10,7.74,774
2016,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2016,9,PUNJAB,Sangrur,OILSEEDS,0,0,0
2016,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2.14,2.88,1345.79
2016,9,PUNJAB,Sangrur,RICE,396.88,1903.4,4795.91
2016,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2016,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2016,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2016,9,PUNJAB,Sangrur,SUGARCANE,4.24,39.13,9228.3
2016,9,PUNJAB,Sangrur,SUNFLOWER,0.08,0.14,1700
2016,9,PUNJAB,Sangrur,WHEAT,406.72,2249.88,5531.77
2017,9,PUNJAB,Sangrur,COTTON,9,6.48,720
2017,9,PUNJAB,Sangrur,GROUNDNUT,0,0,0
2017,9,PUNJAB,Sangrur,OILSEEDS,0,0,0
2017,9,PUNJAB,Sangrur,RAPESEED AND MUSTARD,2.15,2.8,1301.68
2017,9,PUNJAB,Sangrur,RICE,403.88,2038.6,5047.54
2017,9,PUNJAB,Sangrur,SAFFLOWER,0,0,0
2017,9,PUNJAB,Sangrur,SESAMUM,0,0,0
2017,9,PUNJAB,Sangrur,SOYABEAN,0,0,0
2017,9,PUNJAB,Sangrur,SUGARCANE,5.24,47.4,9045.8
2017,9,PUNJAB,Sangrur,SUNFLOWER,0.19,0.34,1750
2017,9,PUNJAB,Sangrur,WHEAT,408.8,2244.32,5490.02
2010,9,PUNJAB,Patiala,COTTON,1,0.47,470
2010,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2010,9,PUNJAB,Patiala,OILSEEDS,0,0,0
2010,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.5,1.5,1000
2010,9,PUNJAB,Patiala,RICE,315.64,1205.23,3818.37
2010,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2010,9,PUNJAB,Patiala,SESAMUM,0,0,0
2010,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2010,9,PUNJAB,Patiala,SUGARCANE,4.04,29.55,7314.36
2010,9,PUNJAB,Patiala,SUNFLOWER,1.14,1.95,1710.41
2010,9,PUNJAB,Patiala,WHEAT,327.95,1575.59,4804.36
2011,9,PUNJAB,Patiala,COTTON,1,0.54,540
2011,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2011,9,PUNJAB,Patiala,OILSEEDS,0,0,0
2011,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,0.5,0.5,1000
2011,9,PUNJAB,Patiala,RICE,316.22,1242.78,3930.11
2011,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2011,9,PUNJAB,Patiala,SESAMUM,0,0,0
2011,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2011,9,PUNJAB,Patiala,SUGARCANE,5.04,33.74,6694.44
2011,9,PUNJAB,Patiala,SUNFLOWER,2.05,3.74,1825.11
2011,9,PUNJAB,Patiala,WHEAT,328.45,1767.23,5380.51
2012,9,PUNJAB,Patiala,COTTON,1,0.54,540
2012,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2012,9,PUNJAB,Patiala,OILSEEDS,4.44,7.93,1785.14
2012,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.77,2.63,1487.01
2012,9,PUNJAB,Patiala,RICE,314.72,1276.18,4054.97
2012,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2012,9,PUNJAB,Patiala,SESAMUM,0,0,0
2012,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2012,9,PUNJAB,Patiala,SUGARCANE,4.81,41.12,8548.02
2012,9,PUNJAB,Patiala,SUNFLOWER,2.67,5.29,1982.77
2012,9,PUNJAB,Patiala,WHEAT,326.45,1578.3,4834.74
2013,9,PUNJAB,Patiala,COTTON,0,0,0
2013,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2013,9,PUNJAB,Patiala,OILSEEDS,4.47,7.44,1664.88
2013,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.77,2.32,1312.99
2013,9,PUNJAB,Patiala,RICE,310.72,1276.77,4109.07
2013,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2013,9,PUNJAB,Patiala,SESAMUM,0,0,0
2013,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2013,9,PUNJAB,Patiala,SUGARCANE,5.81,49.86,8581.93
2013,9,PUNJAB,Patiala,SUNFLOWER,0,0,0
2013,9,PUNJAB,Patiala,WHEAT,322.18,1595.79,4953.1
2014,9,PUNJAB,Patiala,COTTON,0,0,0
2014,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2014,9,PUNJAB,Patiala,OILSEEDS,3.96,7.09,1789.3
2014,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,2.27,3.43,1511.89
2014,9,PUNJAB,Patiala,RICE,310.72,1238.98,3987.45
2014,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2014,9,PUNJAB,Patiala,SESAMUM,0,0,0
2014,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2014,9,PUNJAB,Patiala,SUGARCANE,5.81,50.73,8731.15
2014,9,PUNJAB,Patiala,SUNFLOWER,0,0,0
2014,9,PUNJAB,Patiala,WHEAT,322.68,1384.8,4291.56
2015,9,PUNJAB,Patiala,COTTON,1,0.18,180
2015,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2015,9,PUNJAB,Patiala,OILSEEDS,3.61,6.04,1672.02
2015,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.77,2.73,1543.5
2015,9,PUNJAB,Patiala,RICE,311.72,1263.68,4053.89
2015,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2015,9,PUNJAB,Patiala,SESAMUM,0,0,0
2015,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2015,9,PUNJAB,Patiala,SUGARCANE,4.81,40.72,8466.53
2015,9,PUNJAB,Patiala,SUNFLOWER,0,0,0
2015,9,PUNJAB,Patiala,WHEAT,323.68,1492.38,4610.66
2016,9,PUNJAB,Patiala,COTTON,1,0.72,720
2016,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2016,9,PUNJAB,Patiala,OILSEEDS,0,0,0
2016,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.59,2.52,1589.91
2016,9,PUNJAB,Patiala,RICE,313.72,1351.85,4309.1
2016,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2016,9,PUNJAB,Patiala,SESAMUM,0,0,0
2016,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2016,9,PUNJAB,Patiala,SUGARCANE,4.81,42.18,8769.65
2016,9,PUNJAB,Patiala,SUNFLOWER,1.87,3.21,1716.04
2016,9,PUNJAB,Patiala,WHEAT,320.68,1646.22,5133.53
2017,9,PUNJAB,Patiala,COTTON,1,0.72,720
2017,9,PUNJAB,Patiala,GROUNDNUT,0,0,0
2017,9,PUNJAB,Patiala,OILSEEDS,0,0,0
2017,9,PUNJAB,Patiala,RAPESEED AND MUSTARD,1.61,2.47,1534.74
2017,9,PUNJAB,Patiala,RICE,314.72,1359.15,4318.6
2017,9,PUNJAB,Patiala,SAFFLOWER,0,0,0
2017,9,PUNJAB,Patiala,SESAMUM,0,0,0
2017,9,PUNJAB,Patiala,SOYABEAN,0,0,0
2017,9,PUNJAB,Patiala,SUGARCANE,4.81,43.55,9054.05
2017,9,PUNJAB,Patiala,SUNFLOWER,3.65,6.88,1887.06
2017,9,PUNJAB,Patiala,WHEAT,322.45,1696.58,5261.53
2010,4,HARYANA,Hissar,COTTON,422.08,258.08,611.46
2010,4,HARYANA,Hissar,GROUNDNUT,2,2.1,1050
2010,4,HARYANA,Hissar,OILSEEDS,225.78,417.59,1849.58
2010,4,HARYANA,Hissar,RAPESEED AND MUSTARD,220.91,413.98,1873.98
2010,4,HARYANA,Hissar,RICE,208.82,687.24,3291.02
2010,4,HARYANA,Hissar,SAFFLOWER,0,0,0
2010,4,HARYANA,Hissar,SESAMUM,1.07,0.81,761.24
2010,4,HARYANA,Hissar,SOYABEAN,0,0,0
2010,4,HARYANA,Hissar,SUGARCANE,2.08,13.39,6434.41
2010,4,HARYANA,Hissar,SUNFLOWER,0,0,0
2010,4,HARYANA,Hissar,WHEAT,811.29,3968.1,4891.1
2011,4,HARYANA,Hissar,COTTON,497.92,376.61,756.37
2011,4,HARYANA,Hissar,GROUNDNUT,1.6,1.6,1000
2011,4,HARYANA,Hissar,OILSEEDS,228.94,325.91,1423.55
2011,4,HARYANA,Hissar,RAPESEED AND MUSTARD,223.96,322.84,1441.52
2011,4,HARYANA,Hissar,RICE,205.52,671.66,3268.02
2011,4,HARYANA,Hissar,SAFFLOWER,0,0,0
2011,4,HARYANA,Hissar,SESAMUM,0.51,0.27,528.27
2011,4,HARYANA,Hissar,SOYABEAN,0,0,0
2011,4,HARYANA,Hissar,SUGARCANE,3.08,18.36,5970.73
2011,4,HARYANA,Hissar,SUNFLOWER,0,0,0
2011,4,HARYANA,Hissar,WHEAT,832.89,4305.5,5169.33
2012,4,HARYANA,Hissar,COTTON,474.34,331.33,698.51
2012,4,HARYANA,Hissar,GROUNDNUT,2.41,2.85,1179.31
2012,4,HARYANA,Hissar,OILSEEDS,236.45,389.93,1649.15
2012,4,HARYANA,Hissar,RAPESEED AND MUSTARD,232.61,381.02,1638.05
2012,4,HARYANA,Hissar,RICE,207.57,730.4,3518.88
2012,4,HARYANA,Hissar,SAFFLOWER,0,0,0
2012,4,HARYANA,Hissar,SESAMUM,0.22,0.12,541.76
2012,4,HARYANA,Hissar,SOYABEAN,0,0,0
2012,4,HARYANA,Hissar,SUGARCANE,3.01,15.09,5018.29
2012,4,HARYANA,Hissar,SUNFLOWER,0,0,0
2012,4,HARYANA,Hissar,WHEAT,828.41,3756.47,4534.54
2013,4,HARYANA,Hissar,COTTON,440.6,277.5,629.82
2013,4,HARYANA,Hissar,GROUNDNUT,5.37,6.47,1204.8
2013,4,HARYANA,Hissar,OILSEEDS,239.83,383.09,1597.32
2013,4,HARYANA,Hissar,RAPESEED AND MUSTARD,234.05,375.85,1605.85
2013,4,HARYANA,Hissar,RICE,217.36,773.85,3560.22
2013,4,HARYANA,Hissar,SAFFLOWER,0,0,0
2013,4,HARYANA,Hissar,SESAMUM,0.27,0.07,261.99
2013,4,HARYANA,Hissar,SOYABEAN,0,0,0
2013,4,HARYANA,Hissar,SUGARCANE,2.42,19.52,8066.53
2013,4,HARYANA,Hissar,SUNFLOWER,0,0,0
2013,4,HARYANA,Hissar,WHEAT,818.57,4042.26,4938.2
2014,4,HARYANA,Hissar,COTTON,492.87,257.88,523.21
2014,4,HARYANA,Hissar,GROUNDNUT,1,2,2000
2014,4,HARYANA,Hissar,OILSEEDS,218.13,320.96,1471.4
2014,4,HARYANA,Hissar,RAPESEED AND MUSTARD,213.72,310.35,1452.13
2014,4,HARYANA,Hissar,RICE,243.91,822.3,3371.33
2014,4,HARYANA,Hissar,SAFFLOWER,0,0,0
2014,4,HARYANA,Hissar,SESAMUM,0,0,0
2014,4,HARYANA,Hissar,SOYABEAN,0,0,0
2014,4,HARYANA,Hissar,SUGARCANE,2.42,17.79,7352.07
2014,4,HARYANA,Hissar,SUNFLOWER,0,0,0
2014,4,HARYANA,Hissar,WHEAT,879.49,3913.53,4449.77
2015,4,HARYANA,Hissar,COTTON,443.93,132.11,297.59
2015,4,HARYANA,Hissar,GROUNDNUT,4.27,5.17,1210.72
2015,4,HARYANA,Hissar,OILSEEDS,240.62,384.26,1596.94
2015,4,HARYANA,Hissar,RAPESEED AND MUSTARD,235.84,378.75,1605.96
2015,4,HARYANA,Hissar,RICE,282.25,930.63,3297.18
2015,4,HARYANA,Hissar,SAFFLOWER,0,0,0
